Spieler,DFB_id,link,Nation,Nationalelf
Harald Cerny,40775,https://datencenter.dfb.de/profil/40775,['Österreich'],Österreich
Bjarne Goldbæk,42112,https://datencenter.dfb.de/profil/42112,['Dänemark'],Dänemark
Dimitar Rangelow,8393,https://datencenter.dfb.de/profil/8393,['Bulgarien'],Bulgarien
Rudi Gores,44787,https://datencenter.dfb.de/profil/44787,['Deutschland'],Deutschland
Manuel Friedrich,3118,https://datencenter.dfb.de/profil/3118,['Deutschland'],Deutschland
Matthias Ginter,229806,https://datencenter.dfb.de/profil/229806,['Deutschland'],Deutschland
Georg Lechner,43685,https://datencenter.dfb.de/profil/43685,['Deutschland'],Deutschland
Roland Sallai,363264,https://datencenter.dfb.de/profil/363264,['Ungarn'],Ungarn
Stefan Lottermann,43686,https://datencenter.dfb.de/profil/43686,['Deutschland'],Deutschland
Marko Topic,12217,https://datencenter.dfb.de/profil/12217,"['Bosnien-Herzegowina', 'Kroatien']",Bosnien-Herzegowina
İlkay Gündoğan,112350,https://datencenter.dfb.de/profil/112350,['Deutschland'],Deutschland
Horst Steffen,19104,https://datencenter.dfb.de/profil/19104,['Deutschland'],Deutschland
Thomas Hörster,42703,https://datencenter.dfb.de/profil/42703,['Deutschland'],Deutschland
Willi Kraus,43928,https://datencenter.dfb.de/profil/43928,['Deutschland'],Deutschland
Jürgen Kohle,44527,https://datencenter.dfb.de/profil/44527,['Deutschland'],Deutschland
Michael Sziedat,44428,https://datencenter.dfb.de/profil/44428,['Deutschland'],Deutschland
Hans-Günter Neues,43297,https://datencenter.dfb.de/profil/43297,['Deutschland'],Deutschland
Hermann Straschitz,43635,https://datencenter.dfb.de/profil/43635,['Deutschland'],Deutschland
Frank Baumann,29219,https://datencenter.dfb.de/profil/29219,['Deutschland'],Deutschland
Bernhard Trares,29493,https://datencenter.dfb.de/profil/29493,['Deutschland'],Deutschland
Miroslav Kadlec,43395,https://datencenter.dfb.de/profil/43395,['Tschechien'],Tschechien
Miroslav Stević,40687,https://datencenter.dfb.de/profil/40687,"['Serbien', 'Deutschland']",Serbien
Altin Rraklli,40848,https://datencenter.dfb.de/profil/40848,['Albanien'],Albanien
Karl-Heinz Mrosko,44205,https://datencenter.dfb.de/profil/44205,['Deutschland'],Deutschland
Haris Seferović,151287,https://datencenter.dfb.de/profil/151287,"['Schweiz', 'Bosnien-Herzegowina']",Schweiz
Rade Prica,25463,https://datencenter.dfb.de/profil/25463,['Schweden'],Schweden
Kevin-Prince Boateng,26461,https://datencenter.dfb.de/profil/26461,"['Ghana', 'Deutschland']",Ghana
Jan Svensson,45375,https://datencenter.dfb.de/profil/45375,['Schweden'],Schweden
Arthur Dobat,43863,https://datencenter.dfb.de/profil/43863,['Deutschland'],Deutschland
Andreas Neuendorf,9727,https://datencenter.dfb.de/profil/9727,['Deutschland'],Deutschland
Thomas Rohrbach,44309,https://datencenter.dfb.de/profil/44309,['Deutschland'],Deutschland
Hans-Joachim Weller,44324,https://datencenter.dfb.de/profil/44324,['Deutschland'],Deutschland
Pablo de Blasis,353318,https://datencenter.dfb.de/profil/353318,['Argentinien'],Argentinien
Sepp Piontek,42644,https://datencenter.dfb.de/profil/42644,['Deutschland'],Deutschland
Zvonimir Soldo,40793,https://datencenter.dfb.de/profil/40793,['Kroatien'],Kroatien
Stefan Schnoor,40812,https://datencenter.dfb.de/profil/40812,['Deutschland'],Deutschland
Igor de Camargo,25169,https://datencenter.dfb.de/profil/25169,"['Belgien', 'Brasilien']",Belgien
Hartmann Madl,43566,https://datencenter.dfb.de/profil/43566,['Deutschland'],Deutschland
Sergio Allievi,43348,https://datencenter.dfb.de/profil/43348,['Deutschland'],Deutschland
Hermann Erlhoff,44059,https://datencenter.dfb.de/profil/44059,['Deutschland'],Deutschland
Suat Serdar,337053,https://datencenter.dfb.de/profil/337053,"['Deutschland', 'Türkei']",Deutschland
Willi Koslowski,42559,https://datencenter.dfb.de/profil/42559,['Deutschland'],Deutschland
Michael Künast,45002,https://datencenter.dfb.de/profil/45002,['Deutschland'],Deutschland
Peter Wibrån,40717,https://datencenter.dfb.de/profil/40717,['Schweden'],Schweden
Christian Clemens,157460,https://datencenter.dfb.de/profil/157460,['Deutschland'],Deutschland
Hartmut Konschal,43117,https://datencenter.dfb.de/profil/43117,['Deutschland'],Deutschland
Hamit Altintop,3195,https://datencenter.dfb.de/profil/3195,['Türkei'],Türkei
Heiko Laeßig,46459,https://datencenter.dfb.de/profil/46459,['Deutschland'],Deutschland
Wladimir But,40755,https://datencenter.dfb.de/profil/40755,"['Russland', 'Deutschland']",Russland
Peer Kluge,257,https://datencenter.dfb.de/profil/257,['Deutschland'],Deutschland
Rainer Zietsch,43770,https://datencenter.dfb.de/profil/43770,['Deutschland'],Deutschland
Thomas Linke,21591,https://datencenter.dfb.de/profil/21591,['Deutschland'],Deutschland
Florian Kainz,153414,https://datencenter.dfb.de/profil/153414,['Österreich'],Österreich
Jochen Seitz,485,https://datencenter.dfb.de/profil/485,['Deutschland'],Deutschland
Harald Krämer,42886,https://datencenter.dfb.de/profil/42886,['Deutschland'],Deutschland
Dieter Koulmann,42732,https://datencenter.dfb.de/profil/42732,['Deutschland'],Deutschland
Nadiem Amiri,297145,https://datencenter.dfb.de/profil/297145,"['Deutschland', 'Afghanistan']",Deutschland
Jürgen Sobieray,44222,https://datencenter.dfb.de/profil/44222,['Deutschland'],Deutschland
Igor Demo,40895,https://datencenter.dfb.de/profil/40895,['Slowakei'],Slowakei
Dimitrios Moutas,46417,https://datencenter.dfb.de/profil/46417,['Griechenland'],Griechenland
Uwe Harttgen,43180,https://datencenter.dfb.de/profil/43180,['Deutschland'],Deutschland
Norbert Hofmann,45041,https://datencenter.dfb.de/profil/45041,['Deutschland'],Deutschland
Michael Sternkopf,41106,https://datencenter.dfb.de/profil/41106,['Deutschland'],Deutschland
Peter Wulf,42585,https://datencenter.dfb.de/profil/42585,['Deutschland'],Deutschland
Marcel Risse,3135,https://datencenter.dfb.de/profil/3135,['Deutschland'],Deutschland
Markus Feulner,417,https://datencenter.dfb.de/profil/417,['Deutschland'],Deutschland
Dietmar Klinger,45392,https://datencenter.dfb.de/profil/45392,['Deutschland'],Deutschland
Ricardo Rodríguez,164337,https://datencenter.dfb.de/profil/164337,"['Schweiz', 'Spanien']",Schweiz
Herbert Heidenreich,43482,https://datencenter.dfb.de/profil/43482,['Deutschland'],Deutschland
Rüdiger Mielke,43717,https://datencenter.dfb.de/profil/43717,['Deutschland'],Deutschland
Philipp Max,230431,https://datencenter.dfb.de/profil/230431,['Deutschland'],Deutschland
Luiz Gustavo,477,https://datencenter.dfb.de/profil/477,['Brasilien'],Brasilien
Andreas Buck,40662,https://datencenter.dfb.de/profil/40662,['Deutschland'],Deutschland
Jorginho,41608,https://datencenter.dfb.de/profil/41608,['Brasilien'],Brasilien
Hans-Georg Dulz,43520,https://datencenter.dfb.de/profil/43520,['Deutschland'],Deutschland
Zoubaïer Baya,41326,https://datencenter.dfb.de/profil/41326,['Tunesien'],Tunesien
Thorsten Legat,43183,https://datencenter.dfb.de/profil/43183,['Deutschland'],Deutschland
Marco Haber,40839,https://datencenter.dfb.de/profil/40839,['Deutschland'],Deutschland
Stefan Studer,45846,https://datencenter.dfb.de/profil/45846,['Deutschland'],Deutschland
Rade Bogdanovic,40770,https://datencenter.dfb.de/profil/40770,['Serbien'],Serbien
Mirosław Okoński,45748,https://datencenter.dfb.de/profil/45748,['Polen'],Polen
Felix Klaus,221564,https://datencenter.dfb.de/profil/221564,['Deutschland'],Deutschland
Änis Ben-Hatira,14437,https://datencenter.dfb.de/profil/14437,"['Tunesien', 'Deutschland']",Tunesien
Vasile Miriuţă,40856,https://datencenter.dfb.de/profil/40856,"['Ungarn', 'Rumänien']",Ungarn
Gerd Dais,25867,https://datencenter.dfb.de/profil/25867,['Deutschland'],Deutschland
Hans Schumacher,44347,https://datencenter.dfb.de/profil/44347,['Deutschland'],Deutschland
Pawel Pogrebnjak,29815,https://datencenter.dfb.de/profil/29815,['Russland'],Russland
Hany Ramzy,40660,https://datencenter.dfb.de/profil/40660,['Ägypten'],Ägypten
Wolfgang Dremmler,44617,https://datencenter.dfb.de/profil/44617,['Deutschland'],Deutschland
Slawomir Majak,47108,https://datencenter.dfb.de/profil/47108,['Polen'],Polen
Jan Åge Fjørtoft,45247,https://datencenter.dfb.de/profil/45247,['Norwegen'],Norwegen
Alexander Borodjuk,42409,https://datencenter.dfb.de/profil/42409,['Russland'],Russland
Dirk Hupe,45106,https://datencenter.dfb.de/profil/45106,['Deutschland'],Deutschland
Lukas Rupp,152131,https://datencenter.dfb.de/profil/152131,['Deutschland'],Deutschland
Hans-Otto Peters,43899,https://datencenter.dfb.de/profil/43899,['Deutschland'],Deutschland
Hendrik Herzog,40837,https://datencenter.dfb.de/profil/40837,['Deutschland'],Deutschland
Erwin Stein,43549,https://datencenter.dfb.de/profil/43549,['Deutschland'],Deutschland
Jannik Vestergaard,225664,https://datencenter.dfb.de/profil/225664,['Dänemark'],Dänemark
Winfried Richter,42513,https://datencenter.dfb.de/profil/42513,['Deutschland'],Deutschland
Marko Arnautović,27117,https://datencenter.dfb.de/profil/27117,['Österreich'],Österreich
Marcus Ingvartsen,314676,https://datencenter.dfb.de/profil/314676,['Dänemark'],Dänemark
Georgi Donkow,40832,https://datencenter.dfb.de/profil/40832,['Deutschland'],Deutschland
Juri Sawitschew,46578,https://datencenter.dfb.de/profil/46578,['Russland'],Russland
Danijel Ljuboja,23426,https://datencenter.dfb.de/profil/23426,['Jugoslawien'],Jugoslawien
Pasi Rautiainen,43154,https://datencenter.dfb.de/profil/43154,['Finnland'],Finnland
Oliver Kreuzer,46130,https://datencenter.dfb.de/profil/46130,['Deutschland'],Deutschland
Horst Berg,43648,https://datencenter.dfb.de/profil/43648,['Deutschland'],Deutschland
Christian Timm,16488,https://datencenter.dfb.de/profil/16488,['Deutschland'],Deutschland
Thomas Reis,40804,https://datencenter.dfb.de/profil/40804,['Deutschland'],Deutschland
Holger Trimhold,44760,https://datencenter.dfb.de/profil/44760,['Deutschland'],Deutschland
Gilberto,4142,https://datencenter.dfb.de/profil/4142,['Brasilien'],Brasilien
Sami Khedira,28324,https://datencenter.dfb.de/profil/28324,"['Deutschland', 'Tunesien']",Deutschland
Arne Friedrich,7498,https://datencenter.dfb.de/profil/7498,['Deutschland'],Deutschland
James Rodríguez,144993,https://datencenter.dfb.de/profil/144993,['Kolumbien'],Kolumbien
Ralf Balzis,45577,https://datencenter.dfb.de/profil/45577,['Deutschland'],Deutschland
Uwe Weidemann,43765,https://datencenter.dfb.de/profil/43765,['Deutschland'],Deutschland
Goncalo Paciencia,306387,https://datencenter.dfb.de/profil/306387,['Portugal'],Portugal
Klaus Fichtel,43151,https://datencenter.dfb.de/profil/43151,['Deutschland'],Deutschland
Norbert Fruck,44828,https://datencenter.dfb.de/profil/44828,['Deutschland'],Deutschland
Marc Oechler,43757,https://datencenter.dfb.de/profil/43757,['Deutschland'],Deutschland
Eugen Polanski,13452,https://datencenter.dfb.de/profil/13452,"['Polen', 'Deutschland']",Polen
Antônio da Silva,16480,https://datencenter.dfb.de/profil/16480,['Brasilien'],Brasilien
Mikael Forssell,3488,https://datencenter.dfb.de/profil/3488,['Finnland'],Finnland
Martin Fenin,8139,https://datencenter.dfb.de/profil/8139,['Tschechien'],Tschechien
Reiner Wirsching,43760,https://datencenter.dfb.de/profil/43760,['Deutschland'],Deutschland
Willi Hoffmann,44364,https://datencenter.dfb.de/profil/44364,['Deutschland'],Deutschland
Tomáš Pekhart,104429,https://datencenter.dfb.de/profil/104429,['Tschechien'],Tschechien
Thomas Stickroth,40800,https://datencenter.dfb.de/profil/40800,['Deutschland'],Deutschland
Frank Heinemann,28408,https://datencenter.dfb.de/profil/28408,['Deutschland'],Deutschland
Philipp Lahm,3190,https://datencenter.dfb.de/profil/3190,['Deutschland'],Deutschland
Hans-Jürgen Sperlich,44330,https://datencenter.dfb.de/profil/44330,['Deutschland'],Deutschland
Alexander Hleb,1962,https://datencenter.dfb.de/profil/1962,['Belarus'],Belarus
Tomasz Hajto,13820,https://datencenter.dfb.de/profil/13820,['Polen'],Polen
Mike Frantz,265,https://datencenter.dfb.de/profil/265,['Deutschland'],Deutschland
Matheus Cunha,385509,https://datencenter.dfb.de/profil/385509,['Brasilien'],Brasilien
Simon Zoller,141507,https://datencenter.dfb.de/profil/141507,['Deutschland'],Deutschland
Andrzej Rudy,45816,https://datencenter.dfb.de/profil/45816,['Polen'],Polen
Michael Harforth,45294,https://datencenter.dfb.de/profil/45294,['Deutschland'],Deutschland
Hans-Jürgen Ferdinand,44010,https://datencenter.dfb.de/profil/44010,['Deutschland'],Deutschland
Nico Braun,44398,https://datencenter.dfb.de/profil/44398,['Luxemburg'],Luxemburg
Jonathan Burkardt,356682,https://datencenter.dfb.de/profil/356682,['Deutschland'],Deutschland
Peter Gutzeit,44427,https://datencenter.dfb.de/profil/44427,['Deutschland'],Deutschland
Youri Djorkaeff,41219,https://datencenter.dfb.de/profil/41219,"['Frankreich', 'Armenien']",Frankreich
Michael Zeyer,41048,https://datencenter.dfb.de/profil/41048,['Deutschland'],Deutschland
Viorel Năstase,47485,https://datencenter.dfb.de/profil/47485,['Rumänien'],Rumänien
Florian Weichert,42891,https://datencenter.dfb.de/profil/42891,['Deutschland'],Deutschland
Manfred Schwabl,43741,https://datencenter.dfb.de/profil/43741,['Deutschland'],Deutschland
Isaac Boakye,28521,https://datencenter.dfb.de/profil/28521,['Ghana'],Ghana
Klaus Theiss,45292,https://datencenter.dfb.de/profil/45292,['Deutschland'],Deutschland
Christian Rahn,14606,https://datencenter.dfb.de/profil/14606,['Deutschland'],Deutschland
Salif Sané,235359,https://datencenter.dfb.de/profil/235359,"['Senegal', 'Frankreich']",Senegal
Hans Weiner,44495,https://datencenter.dfb.de/profil/44495,['Deutschland'],Deutschland
Naby Keita,354584,https://datencenter.dfb.de/profil/354584,['Guinea'],Guinea
Radoslav Látal,46956,https://datencenter.dfb.de/profil/46956,['Tschechien'],Tschechien
Steven Zuber,13887,https://datencenter.dfb.de/profil/13887,['Schweiz'],Schweiz
Hubert Schmitz,44813,https://datencenter.dfb.de/profil/44813,['Deutschland'],Deutschland
Alexander Esswein,28523,https://datencenter.dfb.de/profil/28523,['Deutschland'],Deutschland
Günter Güttler,29090,https://datencenter.dfb.de/profil/29090,['Deutschland'],Deutschland
Gerhard Grau,44498,https://datencenter.dfb.de/profil/44498,['Deutschland'],Deutschland
Matthias Lehmann,1462,https://datencenter.dfb.de/profil/1462,['Deutschland'],Deutschland
Lothar Dittmer,45749,https://datencenter.dfb.de/profil/45749,['Deutschland'],Deutschland
Jörg Bach,46156,https://datencenter.dfb.de/profil/46156,['Deutschland'],Deutschland
Frank Benatelli,27007,https://datencenter.dfb.de/profil/27007,['Deutschland'],Deutschland
Peter Lübeke,44413,https://datencenter.dfb.de/profil/44413,['Deutschland'],Deutschland
Carlos Eduardo,480,https://datencenter.dfb.de/profil/480,['Brasilien'],Brasilien
Charles Akonnor,40814,https://datencenter.dfb.de/profil/40814,"['Ghana', 'Deutschland']",Ghana
Roel Brouwers,3869,https://datencenter.dfb.de/profil/3869,['Niederlande'],Niederlande
Mathias Hemmersbach,43122,https://datencenter.dfb.de/profil/43122,['Deutschland'],Deutschland
Uwe Jähnig,46274,https://datencenter.dfb.de/profil/46274,['Deutschland'],Deutschland
Joachim Philipkowski,10685,https://datencenter.dfb.de/profil/10685,['Deutschland'],Deutschland
Konstantin Rausch,14547,https://datencenter.dfb.de/profil/14547,"['Deutschland', 'Russland']",Deutschland
Karl-Heinz Mülhausen,42843,https://datencenter.dfb.de/profil/42843,['Deutschland'],Deutschland
Bart Goor,22440,https://datencenter.dfb.de/profil/22440,['Belgien'],Belgien
Timothy Chandler,8167,https://datencenter.dfb.de/profil/8167,"['USA', 'Deutschland']",USA
Anders Giske,43669,https://datencenter.dfb.de/profil/43669,['Norwegen'],Norwegen
Filip Daems,3871,https://datencenter.dfb.de/profil/3871,['Belgien'],Belgien
Dong-Won Ji,221533,https://datencenter.dfb.de/profil/221533,['Südkorea'],Südkorea
Alexandru Maxim,265034,https://datencenter.dfb.de/profil/265034,['Rumänien'],Rumänien
Markus Osthoff,40891,https://datencenter.dfb.de/profil/40891,['Deutschland'],Deutschland
Niklas Süle,259299,https://datencenter.dfb.de/profil/259299,['Deutschland'],Deutschland
Carsten Wolters,19099,https://datencenter.dfb.de/profil/19099,['Deutschland'],Deutschland
Sven Kmetsch,10495,https://datencenter.dfb.de/profil/10495,['Deutschland'],Deutschland
Günter Sebert,45432,https://datencenter.dfb.de/profil/45432,['Deutschland'],Deutschland
Christian Pulisic,356469,https://datencenter.dfb.de/profil/356469,['USA'],USA
Martín Demichelis,3188,https://datencenter.dfb.de/profil/3188,"['Argentinien', 'Italien']",Argentinien
Martin Stranzl,20267,https://datencenter.dfb.de/profil/20267,['Österreich'],Österreich
Collin Benjamin,14430,https://datencenter.dfb.de/profil/14430,['Namibia'],Namibia
Ruben Vargas,391382,https://datencenter.dfb.de/profil/391382,"['Schweiz', 'Dom. Republik']",Schweiz
Radmilo Mihajlović,45826,https://datencenter.dfb.de/profil/45826,"['Bosnien-Herzegowina', 'Serbien']",Bosnien-Herzegowina
Karl Berger,44446,https://datencenter.dfb.de/profil/44446,['Deutschland'],Deutschland
Nico Jan Hoogma,40732,https://datencenter.dfb.de/profil/40732,['Niederlande'],Niederlande
Rudolf Stenzel,43744,https://datencenter.dfb.de/profil/43744,['Deutschland'],Deutschland
Holger Aden,45821,https://datencenter.dfb.de/profil/45821,['Deutschland'],Deutschland
Stefan Bell,173280,https://datencenter.dfb.de/profil/173280,['Deutschland'],Deutschland
Laurentiu Reghecampf,101,https://datencenter.dfb.de/profil/101,['Rumänien'],Rumänien
Timo Lange,14617,https://datencenter.dfb.de/profil/14617,['Deutschland'],Deutschland
Heinz Versteeg,43588,https://datencenter.dfb.de/profil/43588,['Niederlande'],Niederlande
Thomas Schaaf,29229,https://datencenter.dfb.de/profil/29229,['Deutschland'],Deutschland
Dieter Nüssing,43460,https://datencenter.dfb.de/profil/43460,['Deutschland'],Deutschland
Marcel Schäfer,28509,https://datencenter.dfb.de/profil/28509,['Deutschland'],Deutschland
Marc Keller,47045,https://datencenter.dfb.de/profil/47045,['Frankreich'],Frankreich
Günter Keute,45134,https://datencenter.dfb.de/profil/45134,['Deutschland'],Deutschland
Fred Schaub,44946,https://datencenter.dfb.de/profil/44946,['Deutschland'],Deutschland
Martin Groth,40736,https://datencenter.dfb.de/profil/40736,['Deutschland'],Deutschland
Pavel Hapal,46580,https://datencenter.dfb.de/profil/46580,['Tschechien'],Tschechien
Florian Wirtz,378835,https://datencenter.dfb.de/profil/378835,['Deutschland'],Deutschland
Kenan Karaman,233564,https://datencenter.dfb.de/profil/233564,"['Türkei', 'Deutschland']",Türkei
Burkhard Segler,44795,https://datencenter.dfb.de/profil/44795,['Deutschland'],Deutschland
Georg Damjanoff,43798,https://datencenter.dfb.de/profil/43798,['Deutschland'],Deutschland
Vlad Munteanu,1364,https://datencenter.dfb.de/profil/1364,['Rumänien'],Rumänien
Michael Bella,43713,https://datencenter.dfb.de/profil/43713,['Deutschland'],Deutschland
Bernd Dierßen,45485,https://datencenter.dfb.de/profil/45485,['Deutschland'],Deutschland
Willi Giesemann,42579,https://datencenter.dfb.de/profil/42579,['Deutschland'],Deutschland
Burkhard Reich,46292,https://datencenter.dfb.de/profil/46292,['Deutschland'],Deutschland
Mesut Özil,10451,https://datencenter.dfb.de/profil/10451,['Deutschland'],Deutschland
Christian Tiffert,19079,https://datencenter.dfb.de/profil/19079,['Deutschland'],Deutschland
Włodzimierz Smolarek,45723,https://datencenter.dfb.de/profil/45723,['Polen'],Polen
Ilija Zavišić,45135,https://datencenter.dfb.de/profil/45135,['Jugoslawien'],Jugoslawien
Joel Pohjanpalo,266293,https://datencenter.dfb.de/profil/266293,['Finnland'],Finnland
Albert Bunjaku,56204,https://datencenter.dfb.de/profil/56204,['Kosovo'],Kosovo
Werner Gräber,42837,https://datencenter.dfb.de/profil/42837,['Deutschland'],Deutschland
Valdas Ivanauskas,46898,https://datencenter.dfb.de/profil/46898,['Litauen'],Litauen
Michael Blättel,44997,https://datencenter.dfb.de/profil/44997,['Deutschland'],Deutschland
Rigobert Gruber,43152,https://datencenter.dfb.de/profil/43152,['Deutschland'],Deutschland
Robin Knoche,230779,https://datencenter.dfb.de/profil/230779,['Deutschland'],Deutschland
Moritz Hartmann,217,https://datencenter.dfb.de/profil/217,['Deutschland'],Deutschland
Michael Tönnies,44948,https://datencenter.dfb.de/profil/44948,['Deutschland'],Deutschland
Marko Babić,16938,https://datencenter.dfb.de/profil/16938,['Kroatien'],Kroatien
Siegfried Bronnert,43924,https://datencenter.dfb.de/profil/43924,['Deutschland'],Deutschland
Ramy Bensebaini,386936,https://datencenter.dfb.de/profil/386936,['Algerien'],Algerien
Igor Pamić,47107,https://datencenter.dfb.de/profil/47107,['Kroatien'],Kroatien
Zoltán Sebescen,40817,https://datencenter.dfb.de/profil/40817,['Deutschland'],Deutschland
Dieter Schwemmle,44524,https://datencenter.dfb.de/profil/44524,['Deutschland'],Deutschland
Thomas Wolter,29257,https://datencenter.dfb.de/profil/29257,['Deutschland'],Deutschland
Egon Köhnen,43937,https://datencenter.dfb.de/profil/43937,['Deutschland'],Deutschland
Cezary Tobollik,45376,https://datencenter.dfb.de/profil/45376,['Polen'],Polen
Manfred Wuttich,43527,https://datencenter.dfb.de/profil/43527,['Deutschland'],Deutschland
Egon Flad,45700,https://datencenter.dfb.de/profil/45700,['Deutschland'],Deutschland
Henrik Agerbeck,44958,https://datencenter.dfb.de/profil/44958,['Dänemark'],Dänemark
Markus Babbel,28334,https://datencenter.dfb.de/profil/28334,['Deutschland'],Deutschland
Harald Braner,42507,https://datencenter.dfb.de/profil/42507,['Deutschland'],Deutschland
Ralf Loose,45128,https://datencenter.dfb.de/profil/45128,['Deutschland'],Deutschland
Ruud van Nistelrooy,19537,https://datencenter.dfb.de/profil/19537,['Niederlande'],Niederlande
Rudi Assauer,43083,https://datencenter.dfb.de/profil/43083,['Deutschland'],Deutschland
Markus Münch,40893,https://datencenter.dfb.de/profil/40893,['Deutschland'],Deutschland
Ibrahima Traoré,14954,https://datencenter.dfb.de/profil/14954,"['Guinea', 'Frankreich']",Guinea
Benedikt Höwedes,10439,https://datencenter.dfb.de/profil/10439,['Deutschland'],Deutschland
Erich Meier,42510,https://datencenter.dfb.de/profil/42510,['Deutschland'],Deutschland
Manfred Drexler,44970,https://datencenter.dfb.de/profil/44970,['Deutschland'],Deutschland
Maik Franz,16472,https://datencenter.dfb.de/profil/16472,['Deutschland'],Deutschland
Peter Hermann,42702,https://datencenter.dfb.de/profil/42702,['Deutschland'],Deutschland
Jörg Dittwar,43746,https://datencenter.dfb.de/profil/43746,['Deutschland'],Deutschland
Fritz Fuchs,43249,https://datencenter.dfb.de/profil/43249,['Deutschland'],Deutschland
Fred Hoff,42840,https://datencenter.dfb.de/profil/42840,['Deutschland'],Deutschland
Stefan Reinartz,3144,https://datencenter.dfb.de/profil/3144,['Deutschland'],Deutschland
Bernd Wehmeyer,44360,https://datencenter.dfb.de/profil/44360,['Deutschland'],Deutschland
Dieter Weinkauff,44299,https://datencenter.dfb.de/profil/44299,['Deutschland'],Deutschland
Jean-Kévin Augustin,359231,https://datencenter.dfb.de/profil/359231,"['Frankreich', 'Haiti']",Frankreich
Rune Bratseth,43170,https://datencenter.dfb.de/profil/43170,['Norwegen'],Norwegen
Jonas Hector,164622,https://datencenter.dfb.de/profil/164622,['Deutschland'],Deutschland
Miloš Jojić,255724,https://datencenter.dfb.de/profil/255724,['Serbien'],Serbien
Dédé,3941,https://datencenter.dfb.de/profil/3941,['Brasilien'],Brasilien
Nabil Bentaleb,301260,https://datencenter.dfb.de/profil/301260,"['Algerien', 'Frankreich']",Algerien
Klaus Hänel,42651,https://datencenter.dfb.de/profil/42651,['Deutschland'],Deutschland
Uwe Rösler,28733,https://datencenter.dfb.de/profil/28733,['Deutschland'],Deutschland
Marius Wolf,262786,https://datencenter.dfb.de/profil/262786,['Deutschland'],Deutschland
Ivan Rakitić,10452,https://datencenter.dfb.de/profil/10452,"['Kroatien', 'Schweiz']",Kroatien
Willi Sturm,42617,https://datencenter.dfb.de/profil/42617,['Deutschland'],Deutschland
Marko Rehmer,40741,https://datencenter.dfb.de/profil/40741,['Deutschland'],Deutschland
Amine Harit,370571,https://datencenter.dfb.de/profil/370571,['Marokko'],Marokko
Uwe Klimaschefski,42601,https://datencenter.dfb.de/profil/42601,['Deutschland'],Deutschland
Levin Öztunali,263594,https://datencenter.dfb.de/profil/263594,['Deutschland'],Deutschland
Krzysztof Piatek,379173,https://datencenter.dfb.de/profil/379173,['Polen'],Polen
Martin Kübler,44726,https://datencenter.dfb.de/profil/44726,['Deutschland'],Deutschland
Uli Stielike,10570,https://datencenter.dfb.de/profil/10570,['Deutschland'],Deutschland
Fred Heiser,42838,https://datencenter.dfb.de/profil/42838,['Deutschland'],Deutschland
Bernd Martin,44595,https://datencenter.dfb.de/profil/44595,['Deutschland'],Deutschland
Manfred Cremer,44526,https://datencenter.dfb.de/profil/44526,['Deutschland'],Deutschland
Michael Schjønberg,42102,https://datencenter.dfb.de/profil/42102,['Dänemark'],Dänemark
Claus Brune,44151,https://datencenter.dfb.de/profil/44151,['Deutschland'],Deutschland
Wolfgang Trapp,44860,https://datencenter.dfb.de/profil/44860,['Deutschland'],Deutschland
Bastian Reinhardt,14435,https://datencenter.dfb.de/profil/14435,['Deutschland'],Deutschland
Caiuby,95004,https://datencenter.dfb.de/profil/95004,['Brasilien'],Brasilien
Holger Gaißmayer,46995,https://datencenter.dfb.de/profil/46995,['Deutschland'],Deutschland
Torsten Gütschow,27031,https://datencenter.dfb.de/profil/27031,['Deutschland'],Deutschland
Dan Corneliusson,45418,https://datencenter.dfb.de/profil/45418,['Schweden'],Schweden
Ridle Baku,351612,https://datencenter.dfb.de/profil/351612,['Deutschland'],Deutschland
Emre Can,229714,https://datencenter.dfb.de/profil/229714,"['Deutschland', 'Türkei']",Deutschland
Peter Hayduk,44618,https://datencenter.dfb.de/profil/44618,['Deutschland'],Deutschland
Dante,25155,https://datencenter.dfb.de/profil/25155,['Brasilien'],Brasilien
Gerd Saborowski,43920,https://datencenter.dfb.de/profil/43920,['Deutschland'],Deutschland
Michael Fink,8128,https://datencenter.dfb.de/profil/8128,['Deutschland'],Deutschland
Christian Giménez,7438,https://datencenter.dfb.de/profil/7438,"['Argentinien', 'Italien']",Argentinien
John Anthony Brooks,231042,https://datencenter.dfb.de/profil/231042,"['USA', 'Deutschland']",USA
Georg Niedermeier,3240,https://datencenter.dfb.de/profil/3240,['Deutschland'],Deutschland
Abdelaziz Ahanfouf,25914,https://datencenter.dfb.de/profil/25914,"['Marokko', 'Deutschland']",Marokko
Yannick Gerhardt,231374,https://datencenter.dfb.de/profil/231374,['Deutschland'],Deutschland
Janik Haberer,259965,https://datencenter.dfb.de/profil/259965,['Deutschland'],Deutschland
Gustav Flachenecker,42532,https://datencenter.dfb.de/profil/42532,['Deutschland'],Deutschland
Heiko Bonan,46424,https://datencenter.dfb.de/profil/46424,['Deutschland'],Deutschland
Helmut Schröder,44926,https://datencenter.dfb.de/profil/44926,['Deutschland'],Deutschland
Davy Klaassen,267392,https://datencenter.dfb.de/profil/267392,['Niederlande'],Niederlande
Marko Marin,3879,https://datencenter.dfb.de/profil/3879,['Deutschland'],Deutschland
Marco Streller,9114,https://datencenter.dfb.de/profil/9114,['Schweiz'],Schweiz
